"RepName","GapHeight","Subject","Behavior","Join","Leave","tstart_j","tstop_j","tstart_l","tstop_l","maxSliceR","Extend","SliceR_start_j","SliceR_stop_j","SliceR_start_l","SliceR_stop_l","gaplength_j","gaplength_latency","gaplength_l","latency_tojoin","traf_join_down","traf_join_up","time_spent","traf_leave_down","traf_leave_up"
"50_S13_T4","50","A11","Pausing",1,0,49.061,56.815,56.815,87.25,4347,0,937,1123,1123,1854,38.3191279144385,38.3191279144385,33.1506065027322,7.754,0.38689708537529,0.257931390250194,30.435,0.492853622474125,0.262855265319533
"50_S13_T4","50","A11","Extension",1,0,49.061,56.815,NA,NA,4347,0,937,1123,NA,NA,38.3191279144385,38.3191279144385,NA,7.754,0.38689708537529,0.257931390250194,NA,NA,NA
"50_S13_T4","50","A12","Pausing",1,1,50.31,68.061,68.061,72.81,4347,1,967,1393,1393,1507,37.1495237002342,37.1495237002342,32.2005467826087,17.751,0.450678834995211,0.0563348543744014,4.749,0,0.210570646451885
"50_S13_T4","50","A12","Extension",1,1,50.31,58.81,58.81,59.81,4347,1,967,1171,1171,1195,38.3303818536585,38.3303818536585,38.0319472,8.5,0.352941176470588,0.117647058823529,1,0,0
"50_S13_T4","50","A13","ChainBottom",0,0,52.312,53.56,NA,NA,4347,0,1015,1045,NA,NA,38.27891,38.27891,NA,1.248,0.801282051282048,0,NA,NA,NA
"50_S13_T4","50","A13","Extension",0,0,52.312,53.56,NA,NA,4347,0,1015,1045,NA,NA,38.27891,38.27891,NA,1.248,0.801282051282048,0,NA,NA,NA
"50_S13_T4","50","A14","Pausing",1,0,52.312,56.815,56.815,87.25,4347,0,1015,1123,1123,1854,38.2922976146789,38.2922976146789,33.1506065027322,4.503,0.222074172773706,0.222074172773706,30.435,0.492853622474125,0.262855265319533
"50_S13_T4","50","A14","Extension",1,0,52.312,56.815,NA,NA,4347,0,1015,1123,NA,NA,38.2922976146789,38.2922976146789,NA,4.503,0.222074172773706,0.222074172773706,NA,NA,NA
"50_S13_T4","50","A15","Pausing",1,0,58.56,59.817,59.817,87.875,4347,0,1165,1195,1195,1869,38.0797464516129,38.0797464516129,32.4885498666667,1.257,0,0,28.058,0.534606885736688,0.2851236723929
"50_S13_T4","50","A15","Extension",1,0,58.56,59.817,NA,NA,4347,0,1165,1195,NA,NA,38.0797464516129,38.0797464516129,NA,1.257,0,0,NA,NA,NA
"50_S13_T4","50","A16","ChainBottom",0,0,61.31,69.312,NA,NA,4347,0,1231,1423,NA,NA,34.9804739378238,34.9804739378238,NA,8.002,0.49987503124219,0,NA,NA,NA
"50_S13_T4","50","A16","Extension",0,0,61.31,69.312,NA,NA,4347,0,1231,1423,NA,NA,34.9804739378238,34.9804739378238,NA,8.002,0.49987503124219,0,NA,NA,NA
"50_S13_T4","50","A19","Pausing",1,0,61.31,66.811,66.811,94.3333333333333,4347,0,1231,1363,1363,2024,35.6818512030075,35.6818512030075,30.1221142900302,5.501,0.545355389929103,0,27.5223333333333,0.545011929705573,0.327007157823344
"50_S13_T4","50","A19","Extension",1,0,61.31,66.811,NA,NA,4347,0,1231,1363,NA,NA,35.6818512030075,35.6818512030075,NA,5.501,0.545355389929103,0,NA,NA,NA
"50_S13_T4","50","A17","ChainBottom",0,0,62.059,72.811,NA,NA,4347,0,1249,1507,NA,NA,33.8506887644788,33.8506887644788,NA,10.752,0.186011904761905,0.0930059523809523,NA,NA,NA
"50_S13_T4","50","A17","Extension",0,0,62.059,72.811,NA,NA,4347,0,1249,1507,NA,NA,33.8506887644788,33.8506887644788,NA,10.752,0.186011904761905,0.0930059523809523,NA,NA,NA
"50_S13_T4","50","A18","ChainBottom",0,0,63.563,73.561,NA,NA,4347,0,1285,1525,NA,NA,33.3047563070539,33.3047563070539,NA,9.998,0.1000200040008,0.3000600120024,NA,NA,NA
"50_S13_T4","50","A18","Extension",0,0,63.563,73.561,NA,NA,4347,0,1285,1525,NA,NA,33.3047563070539,33.3047563070539,NA,9.998,0.1000200040008,0.3000600120024,NA,NA,NA
"50_S13_T4","50","A20","ChainBottom",0,0,67.31,77.811,NA,NA,4347,0,1375,1627,NA,NA,32.1386076679842,32.1386076679842,NA,10.501,0.285687077421198,0.47614512903533,NA,NA,NA
"50_S13_T4","50","A20","Extension",0,0,67.31,77.811,NA,NA,4347,0,1375,1627,NA,NA,32.1386076679842,32.1386076679842,NA,10.501,0.285687077421198,0.47614512903533,NA,NA,NA
"50_S13_T4","50","A21","Pausing",1,0,73.562,79.06,79.06,106.125,4347,0,1525,1657,1657,2307,31.7892233834586,31.7892233834586,26.0169167127496,5.498,0.363768643142961,0.545652964714441,27.065,0.591169406983189,0.258636615555145
"50_S13_T4","50","A21","Extension",1,0,73.562,79.06,NA,NA,4347,0,1525,1657,NA,NA,31.7892233834586,31.7892233834586,NA,5.498,0.363768643142961,0.545652964714441,NA,NA,NA
"50_S13_T4","50","A22","ChainBottom",0,0,74.564,78.562,NA,NA,4347,0,1549,1645,NA,NA,31.7461343298969,31.7461343298969,NA,3.998,0.250125062531265,0.500250125062531,NA,NA,NA
"50_S13_T4","50","A22","Extension",0,0,74.564,78.562,NA,NA,4347,0,1549,1645,NA,NA,31.7461343298969,31.7461343298969,NA,3.998,0.250125062531265,0.500250125062531,NA,NA,NA
"50_S13_T4","50","A23","Pausing",1,0,75.06,78.311,78.311,106.125,4347,0,1561,1639,1639,2307,31.7283358227848,31.7283358227848,26.1760203587444,3.251,0,0.615195324515533,27.814,0.57524987416409,0.287624937082045
"50_S13_T4","50","A23","Extension",1,0,75.06,78.311,NA,NA,4347,0,1561,1639,NA,NA,31.7283358227848,31.7283358227848,NA,3.251,0,0.615195324515533,NA,NA,NA
"50_S13_T4","50","A24","ChainBottom",0,0,79.061,86.561,NA,NA,4347,0,1657,1837,NA,NA,30.3131516022099,30.3131516022099,NA,7.5,0.533333333333333,0,NA,NA,NA
"50_S13_T4","50","A24","Extension",0,0,79.061,86.561,NA,NA,4347,0,1657,1837,NA,NA,30.3131516022099,30.3131516022099,NA,7.5,0.533333333333333,0,NA,NA,NA
"50_S13_T4","50","A25","Pausing",1,0,80.311,81.815,81.815,106.75,4347,0,1687,1723,1723,2322,31.5739508108108,31.5739508108108,25.2796068833333,1.50399999999999,1.32978723404256,0,24.935,0.481251253258472,0.280729897734109
"50_S13_T4","50","A25","Extension",1,0,80.311,81.815,NA,NA,4347,0,1687,1723,NA,NA,31.5739508108108,31.5739508108108,NA,1.50399999999999,1.32978723404256,0,NA,NA,NA
"50_S13_T4","50","A26","Pausing",1,0,81.061,84.06,84.06,125.416666666667,4347,0,1705,1777,1777,2770,30.5440845205479,30.5440845205479,22.8290686317907,2.999,0.666888962987664,0,41.3566666666667,0.435238171999678,0.241798984444265
"50_S13_T4","50","A26","Extension",1,0,81.061,84.06,NA,NA,4347,0,1705,1777,NA,NA,30.5440845205479,30.5440845205479,NA,2.999,0.666888962987664,0,NA,NA,NA
"50_S13_T4","50","A27","Pausing",1,0,81.811,84.311,84.311,125.416666666667,4347,0,1723,1783,1783,2770,30.1247868852459,30.1247868852459,22.7904622064777,2.5,0.4,0,41.1056666666667,0.437895829447684,0.243275460804269
"50_S13_T4","50","A27","Extension",1,0,81.811,84.311,NA,NA,4347,0,1723,1783,NA,NA,30.1247868852459,30.1247868852459,NA,2.5,0.4,0,NA,NA,NA
"50_S13_T4","50","A28","Pausing",1,0,83.564,98.061,98.061,164.041666666667,4347,0,1765,2113,2113,3697,26.3438664469914,26.3438664469914,18.3321741009464,14.497,0.413878733531075,0.137959577843692,65.9806666666667,0.31827505026725,0.181871457295571
"50_S13_T4","50","A28","Extension",1,0,83.564,98.061,NA,NA,4347,0,1765,2113,NA,NA,26.3438664469914,26.3438664469914,NA,14.497,0.413878733531075,0.137959577843692,NA,NA,NA
"50_S13_T4","50","A30","ChainBottom",0,0,86.81,91.561,NA,NA,4347,0,1843,1957,NA,NA,27.189101826087,27.189101826087,NA,4.751,0.631446011366028,0,NA,NA,NA
"50_S13_T4","50","A30","Extension",0,0,86.81,91.561,NA,NA,4347,0,1843,1957,NA,NA,27.189101826087,27.189101826087,NA,4.751,0.631446011366028,0,NA,NA,NA
"50_S13_T4","50","A32","ChainBottom",0,0,87.311,191.13,NA,NA,4347,0,1855,4347,NA,NA,16.2433630806258,16.2433630806258,NA,103.819,0.269700151224728,0.14448222387039,NA,NA,NA
"50_S13_T4","50","A32","Extension",0,0,87.311,191.13,NA,NA,4347,0,1855,4347,NA,NA,16.2433630806258,16.2433630806258,NA,103.819,0.269700151224728,0.14448222387039,NA,NA,NA
"50_S13_T4","50","A33","Pausing",1,0,90.56,97.06,97.06,164.041666666667,4347,0,1933,2089,2089,3697,24.9706277070064,24.9706277070064,18.4019825668117,6.5,0.461538461538462,0.153846153846154,66.9816666666667,0.313518624499241,0.19408295802334
"50_S13_T4","50","A33","Extension",1,0,90.56,97.06,NA,NA,4347,0,1933,2089,NA,NA,24.9706277070064,24.9706277070064,NA,6.5,0.461538461538462,0.153846153846154,NA,NA,NA
"50_S13_T4","50","A35","Pausing",1,0,91.309,93.31,93.31,153.375,4347,0,1951,1999,1999,3441,26.109563877551,26.109563877551,19.50255000693,2.001,0.49975012493753,0.49975012493753,60.065,0.316323982352452,0.199783567801548
"50_S13_T4","50","A35","Extension",1,0,91.309,93.31,NA,NA,4347,0,1951,1999,NA,NA,26.109563877551,26.109563877551,NA,2.001,0.49975012493753,0.49975012493753,NA,NA,NA
"50_S13_T4","50","A34","ChainBottom",0,0,92.31,99.309,NA,NA,4347,1,1975,2143,NA,NA,23.982685739645,23.982685739645,NA,6.999,0.42863266180883,0,NA,NA,NA
"50_S13_T4","50","A34","Extension",0,0,92.31,96.811,96.811,98.311,4347,1,1975,2083,2083,2119,24.5292297247706,24.5292297247706,23.0243851351351,4.501,0.222172850477671,0,1.5,0,0
"50_S13_T4","50","A36","ChainBottom",0,0,94.06,100.81,NA,NA,4347,0,2017,2179,NA,NA,23.3104445398773,23.3104445398773,NA,6.75,0.296296296296296,0.148148148148148,NA,NA,NA
"50_S13_T4","50","A36","Extension",0,0,94.06,100.81,NA,NA,4347,0,2017,2179,NA,NA,23.3104445398773,23.3104445398773,NA,6.75,0.296296296296296,0.148148148148148,NA,NA,NA
"50_S13_T4","50","A38","ChainBottom",0,0,98.336,103.56,NA,NA,4347,0,2120,2245,NA,NA,22.5605538888889,22.5605538888889,NA,5.224,0.57427258805513,0.382848392036753,NA,NA,NA
"50_S13_T4","50","A38","Extension",0,0,98.336,103.56,NA,NA,4347,0,2120,2245,NA,NA,22.5605538888889,22.5605538888889,NA,5.224,0.57427258805513,0.382848392036753,NA,NA,NA
"50_S13_T4","50","A37","ChainBottom",0,0,98.558,105.56,NA,NA,4347,0,2125,2293,NA,NA,22.535329704142,22.535329704142,NA,7.002,0.428449014567267,0.571265352756356,NA,NA,NA
"50_S13_T4","50","A37","Extension",0,0,98.558,105.56,NA,NA,4347,0,2125,2293,NA,NA,22.535329704142,22.535329704142,NA,7.002,0.428449014567267,0.571265352756356,NA,NA,NA
"50_S13_T4","50","A39","ChainBottom",0,0,102.56,110.063,NA,NA,4347,1,2221,2401,NA,NA,21.5758805524862,21.5758805524862,NA,7.503,0.39984006397441,0.39984006397441,NA,NA,NA
"50_S13_T4","50","A39","Extension",0,0,102.56,105.06,105.06,106.561,4347,1,2221,2281,2281,2317,22.4675360655738,22.4675360655738,22.0413943243243,2.5,0.8,0.8,1.501,0,1.33244503664223
"50_S13_T4","50","A40","ChainBottom",0,0,102.809,110.56,NA,NA,4347,1,2227,2413,NA,NA,21.4838995721925,21.4838995721925,NA,7.751,0.258031221777835,0.51606244355567,NA,NA,NA
"50_S13_T4","50","A40","Extension",0,0,102.809,106.06,106.06,106.81,4347,1,2227,2305,2305,2323,22.406924556962,22.406924556962,21.5647494736842,3.251,0.307597662257766,0.922792986773299,0.75,0,0
"50_S13_T4","50","A42","Pausing",1,1,104.31,105.81,105.81,111.81,4347,0,2263,2299,2299,2443,22.4358045945946,22.4358045945946,20.7679217931034,1.5,0,1.33333333333333,6,0.166666666666667,0.333333333333333
"50_S13_T4","50","A42","Extension",1,1,104.31,105.81,NA,NA,4347,0,2263,2299,NA,NA,22.4358045945946,22.4358045945946,NA,1.5,0,1.33333333333333,NA,NA,NA
"50_S13_T4","50","A45","Pausing",1,0,106.811,118.06,118.06,166,4347,0,2323,2593,2593,3744,20.4138132103321,20.4138132103321,16.8391054861111,11.249,0.0888967908258512,0.266690372477554,47.94,0.292031706299541,0.125156445556946
"50_S13_T4","50","A45","Extension",1,0,106.811,118.06,NA,NA,4347,0,2323,2593,NA,NA,20.4138132103321,20.4138132103321,NA,11.249,0.0888967908258512,0.266690372477554,NA,NA,NA
"50_S13_T4","50","A46","ChainBottom",0,0,117.31,126.309,NA,NA,4347,1,2575,2791,NA,NA,20.3548570506912,20.3548570506912,NA,8.999,0.55561729081009,0,NA,NA,NA
"50_S13_T4","50","A46","Extension",0,0,117.31,118.81,118.81,121.31,4347,1,2575,2611,2611,2671,20.6245535135135,20.6245535135135,20.691696557377,1.5,0.666666666666667,0,2.5,0,0
"50_S13_T4","50","A46","Extension",0,0,121.31,122.06,122.06,124.813,4347,1,2671,2689,2689,2755,20.6076289473684,20.6076289473684,20.3750935820896,0.75,1.33333333333333,0,2.753,0.726480203414457,0
"50_S13_T4","50","A47","Pausing",1,0,118.809,120.56,120.56,166,4347,0,2611,2653,2653,3744,20.6888290697674,20.6888290697674,16.6276993589744,1.751,0,0,45.44,0.286091549295775,0.132042253521127
"50_S13_T4","50","A47","Extension",1,0,118.809,120.56,NA,NA,4347,0,2611,2653,NA,NA,20.6888290697674,20.6888290697674,NA,1.751,0,0,NA,NA,NA
"50_S13_T4","50","A48","Pausing",1,0,121.561,129.809,129.809,169.791666666667,4347,0,2677,2875,2875,3835,19.593831959799,19.593831959799,15.2728515920916,8.24799999999999,0.484966052376334,0.121241513094084,39.9826666666667,0.200086704238503,0.125054190149065
"50_S13_T4","50","A48","Extension",1,0,121.561,129.809,NA,NA,4347,0,2677,2875,NA,NA,19.593831959799,19.593831959799,NA,8.24799999999999,0.484966052376334,0.121241513094084,NA,NA,NA
"50_S13_T4","50","A49","Pausing",1,1,122.81,130.81,130.81,142.81,4347,0,2707,2899,2899,3187,19.3404070984456,19.3404070984456,16.6879071280277,8,0.375,0.125,12,0.166666666666667,0
"50_S13_T4","50","A49","Extension",1,1,122.81,130.81,NA,NA,4347,0,2707,2899,NA,NA,19.3404070984456,19.3404070984456,NA,8,0.375,0.125,NA,NA,NA
"50_S13_T4","50","A50","Pausing",1,0,124.31,139.31,139.31,184.583333333333,4347,1,2743,3103,3103,4190,17.9212855124654,17.9212855124654,12.3392642922794,15,0.266666666666667,0.0666666666666667,45.2733333333333,0.198792519511118,0.110440288617288
"50_S13_T4","50","A50","Extension",1,0,128.31,129.06,129.06,129.563,4347,1,2839,2857,2857,2869,18.9887952631579,18.9887952631579,18.97107,0.75,1.33333333333333,0,0.502999999999986,0,0
"50_S13_T4","50","A50","Extension",1,0,129.563,131.06,131.06,135.56,4347,1,2869,2905,2905,3013,18.7677989189189,18.7677989189189,17.6157730275229,1.49700000000001,0,0,4.5,0.222222222222222,0
"50_S13_T4","50","A51","Pausing",1,0,125.06,135.81,135.81,181.875,4347,0,2761,3019,3019,4125,18.3469514285714,18.3469514285714,12.9610247606143,10.75,0.186046511627907,0.0930232558139535,46.065,0.195376098990557,0.108542277216976
"50_S13_T4","50","A51","Extension",1,0,125.06,135.81,NA,NA,4347,0,2761,3019,NA,NA,18.3469514285714,18.3469514285714,NA,10.75,0.186046511627907,0.0930232558139535,NA,NA,NA
"50_S13_T4","50","A52","ChainBottom",0,0,128.81,149.06,NA,NA,4347,0,2851,3337,NA,NA,17.043606036961,17.043606036961,NA,20.25,0.148148148148148,0.0493827160493827,NA,NA,NA
"50_S13_T4","50","A52","Extension",0,0,128.81,149.06,NA,NA,4347,0,2851,3337,NA,NA,17.043606036961,17.043606036961,NA,20.25,0.148148148148148,0.0493827160493827,NA,NA,NA
"50_S13_T4","50","A53","ChainBottom",0,0,132.809,149.063,NA,NA,4347,0,2947,3337,NA,NA,16.6788891815857,16.6788891815857,NA,16.254,0.123046634674542,0.123046634674542,NA,NA,NA
"50_S13_T4","50","A53","Extension",0,0,132.809,149.063,NA,NA,4347,0,2947,3337,NA,NA,16.6788891815857,16.6788891815857,NA,16.254,0.123046634674542,0.123046634674542,NA,NA,NA
"50_S13_T4","50","A54","Pausing",1,1,135.813,136.81,136.81,141.06,4347,0,3019,3043,3043,3145,16.5912672,16.5912672,15.8540902912621,0.997000000000014,0,0,4.25,0,0
"50_S13_T4","50","A54","Extension",1,1,135.813,136.81,NA,NA,4347,0,3019,3043,NA,NA,16.5912672,16.5912672,NA,0.997000000000014,0,0,NA,NA,NA
"50_S13_T4","50","A55","Pausing",1,0,146.81,148.311,148.311,175.375,4347,0,3283,3319,3319,3969,17.6482835135135,17.6482835135135,12.7044561904762,1.501,0,0,27.064,0.221696718888561,0.147797812592374
"50_S13_T4","50","A55","Extension",1,0,146.81,148.311,NA,NA,4347,0,3283,3319,NA,NA,17.6482835135135,17.6482835135135,NA,1.501,0,0,NA,NA,NA
"50_S13_T4","50","A56","Pausing",1,1,149.558,163.81,163.81,172.311,4347,1,3349,3691,3691,3895,14.85953303207,14.85953303207,10.0366788292683,14.252,0.280662363177098,0.0701655907942744,8.501,0,0.117633219621221
"50_S13_T4","50","A56","Pausing",1,0,172.311,177.811,177.811,191.13,4347,1,3895,4027,4027,4347,7.88653436090225,7.88653436090225,5.80542971962617,5.5,0.363636363636364,0,13.319,0.0750807117651476,0
"50_S13_T4","50","A56","Extension",1,1,149.558,150.811,150.811,155.06,4347,1,3349,3379,3379,3481,17.0518729032258,17.0518729032258,15.661187184466,1.25300000000001,0.798084596967269,0,4.249,0.235349493998588,0.235349493998588
"50_S13_T4","50","A56","Extension",1,1,155.06,160.811,160.811,162.56,4347,1,3481,3619,3619,3661,14.4114265467626,14.4114265467626,13.8700020930233,5.751,0.173882802990784,0,1.749,0.571755288736422,0
"50_S13_T4","50","A56","Extension",1,1,172.311,172.311,172.311,173.059,4347,1,3895,3895,3895,3913,8.1946,8.1946,8.1946,0,NA,NA,0.74799999999999,0,0
"50_S13_T4","50","A58","Pausing",1,1,149.56,163.81,163.81,171.036,4347,1,3349,3691,3691,3864,14.85953303207,14.85953303207,10.3635749425287,14.25,0.210526315789474,0.0701754385964912,7.226,0,0.138389150290617
"50_S13_T4","50","A58","Pausing",1,0,171.036,177.81,177.81,191.13,4347,1,3864,4027,4027,4347,7.94681981707317,7.94681981707317,5.80542971962617,6.774,0.295246530853262,0,13.32,0.0750750750750751,0
"50_S13_T4","50","A58","Extension",1,1,149.56,151.311,151.311,154.06,4347,1,3349,3391,3391,3457,16.9974725581395,16.9974725581395,15.8614425373134,1.751,0,0,2.749,0.363768643142962,0
"50_S13_T4","50","A58","Extension",1,1,154.06,154.563,154.563,155.56,4347,1,3457,3469,3469,3493,14.5240530769231,14.5240530769231,14.48088,0.502999999999986,0,1.9880715705766,0.997000000000014,0,0
"50_S13_T4","50","A58","Extension",1,1,155.56,161.063,161.063,162.31,4347,1,3493,3625,3625,3655,14.382972406015,14.382972406015,13.8725287096774,5.50299999999999,0.181719062329639,0,1.24700000000001,0.801924619085797,0
"50_S13_T4","50","A58","Extension",1,1,171.036,171.036,171.036,172.559,4347,1,3864,3864,3864,3901,8.30686,8.30686,8.20346263157895,0,NA,NA,1.523,0,0
"50_S13_T4","50","A57","Pausing",1,0,153.81,160.81,160.81,190.166666666667,4347,0,3451,3619,3619,4324,14.431726035503,14.431726035503,8.29652375354107,7,0.142857142857143,0.142857142857143,29.3566666666667,0.136255251504485,0.0340638128761213
"50_S13_T4","50","A57","Extension",1,0,153.81,160.81,NA,NA,4347,0,3451,3619,NA,NA,14.431726035503,14.431726035503,NA,7,0.142857142857143,0.142857142857143,NA,NA,NA
"50_S13_T4","50","A59","ChainBottom",0,0,160.561,165.813,NA,NA,4347,0,3613,3739,NA,NA,13.2027618897638,13.2027618897638,NA,5.25199999999998,0.190403655750191,0,NA,NA,NA
"50_S13_T4","50","A59","Extension",0,0,160.561,165.813,NA,NA,4347,0,3613,3739,NA,NA,13.2027618897638,13.2027618897638,NA,5.25199999999998,0.190403655750191,0,NA,NA,NA
"50_S13_T4","50","A60","Pausing",1,0,162.061,172.06,172.06,191.13,4347,1,3649,3889,3889,4347,10.6875004979253,10.6875004979253,6.43643363834423,9.999,0,0.1000100010001,19.07,0.157315154693236,0
"50_S13_T4","50","A60","Extension",1,0,162.061,169.559,169.559,172.06,4347,1,3649,3829,3829,3889,11.4413129281768,11.4413129281768,8.4246331147541,7.49799999999999,0,0.1333688983729,2.501,0,0
"50_S13_T4","50","A41","Pausing",1,0,174.81,176.56,176.56,191.13,4347,0,3955,3997,3997,4347,7.68292976744186,7.68292976744186,5.95654356125356,1.75,0,0,14.57,0.137268359643102,0
"50_S13_T4","50","A41","Extension",1,0,174.81,176.56,NA,NA,4347,0,3955,3997,NA,NA,7.68292976744186,7.68292976744186,NA,1.75,0,0,NA,NA,NA
"50_S13_T4","50","A43","Pausing",1,0,177.564,181.56,181.56,191.13,4347,0,4021,4117,4117,4347,7.1438081443299,7.1438081443299,5.2895845021645,3.99600000000001,0,0,9.56999999999999,0.104493207941484,0
"50_S13_T4","50","A43","Extension",1,0,177.564,181.56,NA,NA,4347,0,4021,4117,NA,NA,7.1438081443299,7.1438081443299,NA,3.99600000000001,0,0,NA,NA,NA
"50_S13_T4","50","A44","ChainBottom",0,0,182.312,190.559,NA,NA,4347,0,4135,4333,NA,NA,5.28218276381909,5.28218276381909,NA,8.24699999999999,0,0,NA,NA,NA
"50_S13_T4","50","A44","Extension",0,0,182.312,190.559,NA,NA,4347,0,4135,4333,NA,NA,5.28218276381909,5.28218276381909,NA,8.24699999999999,0,0,NA,NA,NA
"50_S5_T2","50","A1","ChainBottom",0,0,59.625,64.076,NA,NA,5858,0,1191,1297,NA,NA,39.8642855046729,39.8642855046729,NA,4.45099999999999,0,0,NA,NA,NA
"50_S5_T2","50","A1","Extension",0,0,59.625,64.076,NA,NA,5858,0,1191,1297,NA,NA,39.8642855046729,39.8642855046729,NA,4.45099999999999,0,0,NA,NA,NA
"50_S5_T2","50","A2","Pausing",1,1,67.2,70.951,70.951,105.302,5858,0,1372,1462,1462,2287,38.0137991208791,38.0137991208791,32.1036721428571,3.75099999999999,0,0,34.351,0.087333702075631,0.087333702075631
"50_S5_T2","50","A2","Extension",1,1,67.2,70.951,NA,NA,5858,0,1372,1462,NA,NA,38.0137991208791,38.0137991208791,NA,3.75099999999999,0,0,NA,NA,NA
"50_S5_T2","50","A4","ChainBottom",0,0,73.479,89.225,NA,NA,5858,0,1523,1901,NA,NA,33.3071040633245,33.3071040633245,NA,15.746,0.12701638511368,0.0635081925568399,NA,NA,NA
"50_S5_T2","50","A4","Extension",0,0,73.479,89.225,NA,NA,5858,0,1523,1901,NA,NA,33.3071040633245,33.3071040633245,NA,15.746,0.12701638511368,0.0635081925568399,NA,NA,NA
"50_S5_T2","50","A3","ChainBottom",0,0,80.051,81.776,NA,NA,5858,0,1681,1722,NA,NA,32.0316852380952,32.0316852380952,NA,1.72499999999999,0,0,NA,NA,NA
"50_S5_T2","50","A3","Extension",0,0,80.051,81.776,NA,NA,5858,0,1681,1722,NA,NA,32.0316852380952,32.0316852380952,NA,1.72499999999999,0,0,NA,NA,NA
"50_S5_T2","50","A5","Pausing",1,1,83.65,88.726,88.726,93.676,5858,0,1767,1889,1889,2008,31.540786504065,31.540786504065,31.2840744166667,5.07599999999999,0,0,4.95,0,0.404040404040404
"50_S5_T2","50","A5","Extension",1,1,83.65,88.726,NA,NA,5858,0,1767,1889,NA,NA,31.540786504065,31.540786504065,NA,5.07599999999999,0,0,NA,NA,NA
"50_S5_T2","50","A6","ChainBottom",0,0,107.776,110.851,NA,NA,5858,0,2346,2420,NA,NA,30.0779254666667,30.0779254666667,NA,3.075,0,0,NA,NA,NA
"50_S5_T2","50","A6","Extension",0,0,107.776,110.851,NA,NA,5858,0,2346,2420,NA,NA,30.0779254666667,30.0779254666667,NA,3.075,0,0,NA,NA,NA
"50_S5_T2","50","A7","Pausing",1,0,116.951,119.751,119.751,153.375,5858,0,2566,2634,2634,3441,35.1844526086957,35.1844526086957,31.8103187128713,2.80000000000001,0.357142857142856,0,33.624,0.416369260052344,0.208184630026172
"50_S5_T2","50","A7","Extension",1,0,116.951,119.751,NA,NA,5858,0,2566,2634,NA,NA,35.1844526086957,35.1844526086957,NA,2.80000000000001,0.357142857142856,0,NA,NA,NA
"50_S5_T2","50","A8","Pausing",1,1,118.776,120.05,120.05,123.301,5858,0,2610,2641,2641,2719,35.7338946875,35.7338946875,35.7525460759494,1.274,0,0,3.251,0.307597662257766,0.307597662257766
"50_S5_T2","50","A8","Extension",1,1,118.776,120.05,NA,NA,5858,0,2610,2641,NA,NA,35.7338946875,35.7338946875,NA,1.274,0,0,NA,NA,NA
"50_S5_T2","50","A9","ChainBottom",0,0,120.151,122.276,NA,NA,5858,0,2643,2694,NA,NA,35.8029446153846,35.8029446153846,NA,2.125,0,0,NA,NA,NA
"50_S5_T2","50","A9","Extension",0,0,120.151,122.276,NA,NA,5858,0,2643,2694,NA,NA,35.8029446153846,35.8029446153846,NA,2.125,0,0,NA,NA,NA
"50_S5_T2","50","A10","ChainBottom",0,0,123.975,128.426,NA,NA,5858,0,2735,2842,NA,NA,34.9579466666667,34.9579466666667,NA,4.45099999999999,0.224668613794653,0.224668613794653,NA,NA,NA
"50_S5_T2","50","A10","Extension",0,0,123.975,128.426,NA,NA,5858,0,2735,2842,NA,NA,34.9579466666667,34.9579466666667,NA,4.45099999999999,0.224668613794653,0.224668613794653,NA,NA,NA
"50_S5_T2","50","A11","ChainBottom",0,0,124.576,135.551,NA,NA,5858,0,2749,3013,NA,NA,33.9266046037736,33.9266046037736,NA,10.975,0.637813211845103,0.182232346241458,NA,NA,NA
"50_S5_T2","50","A11","Extension",0,0,124.576,135.551,NA,NA,5858,0,2749,3013,NA,NA,33.9266046037736,33.9266046037736,NA,10.975,0.637813211845103,0.182232346241458,NA,NA,NA
"50_S5_T2","50","A12","Pausing",1,0,128.951,130.076,130.076,179.333333333333,5858,0,2854,2881,2881,4064,33.6410085714286,33.6410085714286,27.3534609966216,1.125,0,0,49.2573333333333,0.304523184365103,0.162412364994722
"50_S5_T2","50","A12","Extension",1,0,128.951,130.076,NA,NA,5858,0,2854,2881,NA,NA,33.6410085714286,33.6410085714286,NA,1.125,0,0,NA,NA,NA
"50_S5_T2","50","A13","Pausing",1,0,130.501,130.751,130.751,179.333333333333,5858,0,2892,2898,2898,4064,33.30366,33.30366,27.2657497943445,0.25,0,0,48.5823333333333,0.28817059699342,0.164668912567669
"50_S5_T2","50","A13","Extension",1,0,130.501,130.751,NA,NA,5858,0,2892,2898,NA,NA,33.30366,33.30366,NA,0.25,0,0,NA,NA,NA
"50_S5_T2","50","A14","Pausing",1,1,132.501,134.201,134.201,141.701,5858,0,2940,2980,2980,3160,33.2774917073171,33.2774917073171,32.1119787292818,1.69999999999999,1.76470588235295,0,7.5,0.266666666666667,0.133333333333333
"50_S5_T2","50","A14","Extension",1,1,132.501,134.201,NA,NA,5858,0,2940,2980,NA,NA,33.2774917073171,33.2774917073171,NA,1.69999999999999,1.76470588235295,0,NA,NA,NA
"50_S5_T2","50","A15","Pausing",1,0,132.651,133.901,133.901,179.333333333333,5858,0,2943,2973,2973,4064,33.2801112903226,33.2801112903226,26.8564974267399,1.25,0.8,0,45.4323333333333,0.242118315150003,0.176086047381821
